"","iso3c","year","iso2c","country","Gini","GDPperCapPPP","CO2emissions","PopulationDens","UrbanPop","region","capital","longitude","latitude","income","lending","EPI"
"1734","SOM",2007,"SO","Somalia",NA,NA,0.068326520945357,14.2012545031402,35.974,"Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA",14.83
"1735","SOM",2008,"SO","Somalia",NA,NA,0.0658507680571194,14.5576386010776,36.394,"Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA",14.9
"1736","SOM",2009,"SO","Somalia",NA,NA,0.0638807364932578,14.915081136226,36.823,"Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA",14.98
"1737","SOM",2010,"SO","Somalia",NA,NA,0.0639122603742921,15.2735581981063,37.259,"Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA",15.35
"1738","SOM",2011,"SO","Somalia",NA,NA,0.0587068801132291,15.6321452481908,37.702,"Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA",15.42
"1739","SOM",2012,"SO","Somalia",NA,NA,0.0635919403047551,15.9939267382918,38.153,"Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA",15.47
"1740","SOM",2014,"SO","Somalia",NA,NA,NA,16.7653409634329,39.078,"Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA",15.47
"1741","SRB",2002,"RS","Serbia",31.97,6765.69799659323,NA,85.7137205579694,53.724,"Europe & Central Asia (all income levels)","Belgrade","20.4656","44.8024","Upper middle income","IBRD",67.12
"1742","SRB",2003,"RS","Serbia",32.83,7220.64504615983,NA,85.5315687171278,53.992,"Europe & Central Asia (all income levels)","Belgrade","20.4656","44.8024","Upper middle income","IBRD",66.93
"1743","SRB",2004,"RS","Serbia",32.98,8109.27006018518,NA,85.3322318774297,54.259,"Europe & Central Asia (all income levels)","Belgrade","20.4656","44.8024","Upper middle income","IBRD",67.22
"1744","SRB",2005,"RS","Serbia",33.43,8860.52150784241,NA,85.0762520009147,54.526,"Europe & Central Asia (all income levels)","Belgrade","20.4656","44.8024","Upper middle income","IBRD",66.99
"1745","SRB",2006,"RS","Serbia",29.67,9889.71391108298,7.28692885406585,84.742385090327,54.793,"Europe & Central Asia (all income levels)","Belgrade","20.4656","44.8024","Upper middle income","IBRD",66.86
"1746","SRB",2007,"RS","Serbia",29.43,10452.5818820375,7.1063975607387,84.3994854790761,55.06,"Europe & Central Asia (all income levels)","Belgrade","20.4656","44.8024","Upper middle income","IBRD",67.01
"1747","SRB",2008,"RS","Serbia",28.18,11892.7871172148,7.08832141396546,84.0409558655385,55.11,"Europe & Central Asia (all income levels)","Belgrade","20.4656","44.8024","Upper middle income","IBRD",68.58
"1748","SRB",2009,"RS","Serbia",28.67,11802.3525338412,6.3083479731128,83.7046306883147,55.159,"Europe & Central Asia (all income levels)","Belgrade","20.4656","44.8024","Upper middle income","IBRD",58.04
"1749","SRB",2010,"RS","Serbia",29.65,11813.4578043183,6.29855463313399,83.3688085982163,55.208,"Europe & Central Asia (all income levels)","Belgrade","20.4656","44.8024","Upper middle income","IBRD",69.26
"1750","SRB",2011,"RS","Serbia",NA,12571.8954976749,6.80012880664199,82.7132289046421,55.258,"Europe & Central Asia (all income levels)","Belgrade","20.4656","44.8024","Upper middle income","IBRD",68.61
"1751","SRB",2012,"RS","Serbia",NA,13000.0732946816,6.12060018249562,82.3127944203064,55.307,"Europe & Central Asia (all income levels)","Belgrade","20.4656","44.8024","Upper middle income","IBRD",69.13
"1752","SRB",2014,"RS","Serbia",NA,13698.5664263163,NA,81.529567802424,55.455,"Europe & Central Asia (all income levels)","Belgrade","20.4656","44.8024","Upper middle income","IBRD",69.13
"1753","SUR",2002,"SR","Suriname",NA,8533.32440819886,3.47642980971516,3.1171217948718,66.591,"Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD",52.97
"1754","SUR",2003,"SR","Suriname",NA,9200.65497038861,3.46666297542659,3.12590384615385,66.664,"Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD",52.78
"1755","SUR",2004,"SR","Suriname",NA,10293.4075128578,3.40985914917272,3.13661538461538,66.737,"Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD",52.97
"1756","SUR",2005,"SR","Suriname",NA,11049.5555118095,3.42850290346119,3.15383974358974,66.682,"Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD",53.21
"1757","SUR",2006,"SR","Suriname",NA,11732.3214041932,3.67474135653983,3.1791858974359,66.615,"Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD",52.91
"1758","SUR",2007,"SR","Suriname",NA,12533.8527584392,3.76982471409494,3.21123717948718,66.547,"Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD",52.7
"1759","SUR",2008,"SR","Suriname",NA,13159.3972362465,3.91556220480522,3.24780128205128,66.479,"Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD",52.85
"1760","SUR",2009,"SR","Suriname",NA,13502.6258889253,4.02100592755043,3.28539743589744,66.412,"Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD",52.99
"1761","SUR",2010,"SR","Suriname",NA,14216.5487909005,5.06729249374205,3.32141666666667,66.344,"Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD",53.15
"1762","SUR",2011,"SR","Suriname",NA,15119.7435489163,4.14731038382696,3.35537820512821,66.276,"Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD",53.45
"1763","SUR",2012,"SR","Suriname",NA,15718.1329921023,4.74562327944223,3.38804487179487,66.208,"Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD",53.57
"1764","SUR",2014,"SR","Suriname",NA,16698.3652067874,NA,3.45030769230769,66.085,"Latin America & Caribbean (all income levels)","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD",53.57
"1765","SVK",2002,"SK","Slovak Republic",NA,13136.8079604086,7.30002053223114,111.786112266112,56.013,"Europe & Central Asia (all income levels)","Bratislava","17.1073","48.1484","High income: OECD","Not classified",72.52
"1766","SVK",2003,"SK","Slovak Republic",NA,13906.2214760745,7.34986807171807,111.689336936188,55.863,"Europe & Central Asia (all income levels)","Bratislava","17.1073","48.1484","High income: OECD","Not classified",72.22
"1767","SVK",2004,"SK","Slovak Republic",28.94,14988.6133587895,7.21280145487577,111.689812889813,55.713,"Europe & Central Asia (all income levels)","Bratislava","17.1073","48.1484","High income: OECD","Not classified",72.47
"1768","SVK",2005,"SK","Slovak Republic",29.33,16525.5004066215,7.32539080596046,111.700769230769,55.563,"Europe & Central Asia (all income levels)","Bratislava","17.1073","48.1484","High income: OECD","Not classified",72.61
"1769","SVK",2006,"SK","Slovak Republic",27.71,18810.7203906269,7.27796296110182,111.705904365904,55.412,"Europe & Central Asia (all income levels)","Bratislava","17.1073","48.1484","High income: OECD","Not classified",72.67
"1770","SVK",2007,"SK","Slovak Republic",24.74,21439.3067102395,6.84327381534925,111.738503118503,55.261,"Europe & Central Asia (all income levels)","Bratislava","17.1073","48.1484","High income: OECD","Not classified",73.01
"1771","SVK",2008,"SK","Slovak Republic",26.08,23844.9744964744,7.01055856847993,111.834365904366,55.111,"Europe & Central Asia (all income levels)","Bratislava","17.1073","48.1484","High income: OECD","Not classified",74.29
"1772","SVK",2009,"SK","Slovak Republic",26.02,23172.3465833393,6.31907323733116,112.006778956124,54.96,"Europe & Central Asia (all income levels)","Bratislava","17.1073","48.1484","High income: OECD","Not classified",74.67
"1773","SVK",2010,"SK","Slovak Republic",27.32,24515.6923473186,6.72195956247584,112.108876920838,54.685,"Europe & Central Asia (all income levels)","Bratislava","17.1073","48.1484","High income: OECD","Not classified",74.77
"1774","SVK",2011,"SK","Slovak Republic",26.58,25167.4538145724,6.39539628896351,112.260522375645,54.41,"Europe & Central Asia (all income levels)","Bratislava","17.1073","48.1484","High income: OECD","Not classified",74.35
"1775","SVK",2012,"SK","Slovak Republic",26.12,26091.2798285454,6.05902290100616,112.451734320413,54.163,"Europe & Central Asia (all income levels)","Bratislava","17.1073","48.1484","High income: OECD","Not classified",74.45
"1776","SVK",2014,"SK","Slovak Republic",NA,28326.5299307052,NA,112.68193728165,53.757,"Europe & Central Asia (all income levels)","Bratislava","17.1073","48.1484","High income: OECD","Not classified",74.45
"1777","SVN",2002,"SI","Slovenia",29.12,20127.9659631642,7.73101181732037,99.0332671300894,50.777,"Europe & Central Asia (all income levels)","Ljubljana","14.5044","46.0546","High income: OECD","Not classified",66.37
"1778","SVN",2003,"SI","Slovenia",30.87,20945.641392761,7.7722871746872,99.0929990069513,50.685,"Europe & Central Asia (all income levels)","Ljubljana","14.5044","46.0546","High income: OECD","Not classified",68.61
"1779","SVN",2004,"SI","Slovenia",24.84,22689.4380571678,7.88482893442804,99.156504468719,50.593,"Europe & Central Asia (all income levels)","Ljubljana","14.5044","46.0546","High income: OECD","Not classified",73.93
"1780","SVN",2005,"SI","Slovenia",24.63,23887.7792759682,7.93167469309774,99.3284011916584,50.501,"Europe & Central Asia (all income levels)","Ljubljana","14.5044","46.0546","High income: OECD","Not classified",74.07
"1781","SVN",2006,"SI","Slovenia",24.48,25869.2115725132,8.09826256634716,99.6458788480636,50.409,"Europe & Central Asia (all income levels)","Ljubljana","14.5044","46.0546","High income: OECD","Not classified",74
"1782","SVN",2007,"SI","Slovenia",24.37,27677.8021581132,8.04946876353362,100.204667328699,50.317,"Europe & Central Asia (all income levels)","Ljubljana","14.5044","46.0546","High income: OECD","Not classified",74.33
"1783","SVN",2008,"SI","Slovenia",23.72,29598.1392185234,8.58644120958821,100.363257199603,50.224,"Europe & Central Asia (all income levels)","Ljubljana","14.5044","46.0546","High income: OECD","Not classified",76.77
"1784","SVN",2009,"SI","Slovenia",24.83,27506.3314139505,7.4880066324487,101.274528301887,50.133,"Europe & Central Asia (all income levels)","Ljubljana","14.5044","46.0546","High income: OECD","Not classified",76.74
"1785","SVN",2010,"SI","Slovenia",24.94,27607.7230438068,7.5288147953976,101.717130089374,50.04,"Europe & Central Asia (all income levels)","Ljubljana","14.5044","46.0546","High income: OECD","Not classified",76.76
"1786","SVN",2011,"SI","Slovenia",24.87,28513.4748320932,7.40065411724131,101.928649453823,49.948,"Europe & Central Asia (all income levels)","Ljubljana","14.5044","46.0546","High income: OECD","Not classified",75.94
"1787","SVN",2012,"SI","Slovenia",25.59,28481.751314373,7.25678326274245,102.142949354518,49.856,"Europe & Central Asia (all income levels)","Ljubljana","14.5044","46.0546","High income: OECD","Not classified",76.43
"1788","SVN",2014,"SI","Slovenia",NA,30402.6773017919,NA,102.382323733863,49.695,"Europe & Central Asia (all income levels)","Ljubljana","14.5044","46.0546","High income: OECD","Not classified",76.43
"1789","SWE",2002,"SE","Sweden",NA,30790.5051760393,6.43422859805055,21.750153531218,84.133,"Europe & Central Asia (all income levels)","Stockholm","18.0645","59.3327","High income: OECD","Not classified",77.09
"1790","SWE",2003,"SE","Sweden",NA,32064.7633094125,6.11519453231213,21.8312350733538,84.196,"Europe & Central Asia (all income levels)","Stockholm","18.0645","59.3327","High income: OECD","Not classified",77.14
"1791","SWE",2004,"SE","Sweden",26.43,34259.8093341636,6.06224140440501,21.917266169518,84.258,"Europe & Central Asia (all income levels)","Stockholm","18.0645","59.3327","High income: OECD","Not classified",77.29
"1792","SWE",2005,"SE","Sweden",27.1,34332.3259363865,5.71031351209116,22.0050982112395,84.319,"Europe & Central Asia (all income levels)","Stockholm","18.0645","59.3327","High income: OECD","Not classified",77.46
"1793","SWE",2006,"SE","Sweden",26.47,37571.1262973461,5.45900321623082,22.1292221084954,84.43,"Europe & Central Asia (all income levels)","Stockholm","18.0645","59.3327","High income: OECD","Not classified",77.48
"1794","SWE",2007,"SE","Sweden",26.92,40560.8943011298,5.25352193659618,22.2939318613832,84.588,"Europe & Central Asia (all income levels)","Stockholm","18.0645","59.3327","High income: OECD","Not classified",77.47
"1795","SWE",2008,"SE","Sweden",27.13,41880.8407716078,5.32809827545271,22.4682872739679,84.746,"Europe & Central Asia (all income levels)","Stockholm","18.0645","59.3327","High income: OECD","Not classified",77.69
"1796","SWE",2009,"SE","Sweden",26.61,39657.2412932976,4.63141135977089,22.6605132329288,84.902,"Europe & Central Asia (all income levels)","Stockholm","18.0645","59.3327","High income: OECD","Not classified",77.94
"1797","SWE",2010,"SE","Sweden",26.81,41755.9801731279,5.54734805226545,22.8545255154262,85.056,"Europe & Central Asia (all income levels)","Stockholm","18.0645","59.3327","High income: OECD","Not classified",77.93
"1798","SWE",2011,"SE","Sweden",27.24,43709.2114536214,5.47495712076762,23.027764780426,85.21,"Europe & Central Asia (all income levels)","Stockholm","18.0645","59.3327","High income: OECD","Not classified",78.03
"1799","SWE",2012,"SE","Sweden",27.32,44433.7266901677,4.94230082776452,23.3696027888251,85.363,"Europe & Central Asia (all income levels)","Stockholm","18.0645","59.3327","High income: OECD","Not classified",78.09
"1800","SWE",2014,"SE","Sweden",NA,45297.7655208762,NA,23.8034811214219,85.665,"Europe & Central Asia (all income levels)","Stockholm","18.0645","59.3327","High income: OECD","Not classified",78.09
"1801","SWZ",2002,"SZ","Swaziland",NA,5708.87093246692,1.04026446250445,62.9183139534884,22.425,"Sub-Saharan Africa (all income levels)","Mbabane","31.4659","-26.5225","Lower middle income","IBRD",34.92
"1802","SWZ",2003,"SZ","Swaziland",NA,5921.65789543454,0.957239723553218,63.2528488372093,22.296,"Sub-Saharan Africa (all income levels)","Mbabane","31.4659","-26.5225","Lower middle income","IBRD",35
"1803","SWZ",2004,"SZ","Swaziland",NA,6222.30388906492,0.941222625653673,63.6497093023256,22.166,"Sub-Saharan Africa (all income levels)","Mbabane","31.4659","-26.5225","Lower middle income","IBRD",35.13
"1804","SWZ",2005,"SZ","Swaziland",NA,6521.9417904582,0.922856454851436,64.2233720930233,22.038,"Sub-Saharan Africa (all income levels)","Mbabane","31.4659","-26.5225","Lower middle income","IBRD",35.29
"1805","SWZ",2006,"SZ","Swaziland",NA,6860.09841759142,0.908384337741593,65.0118604651163,21.91,"Sub-Saharan Africa (all income levels)","Mbabane","31.4659","-26.5225","Lower middle income","IBRD",35.7
"1806","SWZ",2007,"SZ","Swaziland",NA,7182.47900122142,0.937064095526029,65.9798255813953,21.783,"Sub-Saharan Africa (all income levels)","Mbabane","31.4659","-26.5225","Lower middle income","IBRD",35.95
"1807","SWZ",2008,"SZ","Swaziland",NA,7374.39819621599,0.950321126760563,67.078488372093,21.67,"Sub-Saharan Africa (all income levels)","Mbabane","31.4659","-26.5225","Lower middle income","IBRD",36.23
"1808","SWZ",2009,"SZ","Swaziland",51.45,7396.50795735599,0.890557455333443,68.2284302325581,21.574,"Sub-Saharan Africa (all income levels)","Mbabane","31.4659","-26.5225","Lower middle income","IBRD",36.54
"1809","SWZ",2010,"SZ","Swaziland",NA,7487.50950280718,0.869767204068565,69.3690697674419,21.492,"Sub-Saharan Africa (all income levels)","Mbabane","31.4659","-26.5225","Lower middle income","IBRD",36.87
"1810","SWZ",2011,"SZ","Swaziland",NA,7620.19660428193,0.864988312997234,70.4917441860465,21.425,"Sub-Saharan Africa (all income levels)","Mbabane","31.4659","-26.5225","Lower middle income","IBRD",37.17
"1811","SWZ",2012,"SZ","Swaziland",NA,7870.64474167421,0.979498966464073,71.6101162790698,21.374,"Sub-Saharan Africa (all income levels)","Mbabane","31.4659","-26.5225","Lower middle income","IBRD",37.35
"1812","SWZ",2014,"SZ","Swaziland",NA,8322.38510519422,NA,73.7855813953488,21.315,"Sub-Saharan Africa (all income levels)","Mbabane","31.4659","-26.5225","Lower middle income","IBRD",37.35
"1813","SYC",2002,"SC","Seychelles",NA,14563.3495507736,6.44025089605735,181.95652173913,50.454,"Sub-Saharan Africa (all income levels)","Victoria","55.4466","-4.6309","Upper middle income","IBRD",54.39
"1814","SYC",2003,"SC","Seychelles",NA,14131.2404970201,6.64311594202899,180,50.641,"Sub-Saharan Africa (all income levels)","Victoria","55.4466","-4.6309","Upper middle income","IBRD",54.72
"1815","SYC",2004,"SC","Seychelles",NA,14157.2240356566,8.93414545454545,179.347826086957,50.841,"Sub-Saharan Africa (all income levels)","Victoria","55.4466","-4.6309","Upper middle income","IBRD",54.69
"1816","SYC",2005,"SC","Seychelles",NA,15851.8842800581,8.31599517490953,180.217391304348,51.055,"Sub-Saharan Africa (all income levels)","Victoria","55.4466","-4.6309","Upper middle income","IBRD",54.9
"1817","SYC",2006,"SC","Seychelles",42.77,17516.5484654906,8.66903073286052,183.913043478261,51.282,"Sub-Saharan Africa (all income levels)","Victoria","55.4466","-4.6309","Upper middle income","IBRD",55.06
"1818","SYC",2007,"SC","Seychelles",NA,19755.6671853348,7.54677595756942,184.854347826087,51.522,"Sub-Saharan Africa (all income levels)","Victoria","55.4466","-4.6309","Upper middle income","IBRD",54.6
"1819","SYC",2008,"SC","Seychelles",NA,19274.84812334,7.97027232163393,189.034782608696,51.775,"Sub-Saharan Africa (all income levels)","Victoria","55.4466","-4.6309","Upper middle income","IBRD",55
"1820","SYC",2009,"SC","Seychelles",NA,19131.3317358706,8.48511993401911,189.778260869565,52.041,"Sub-Saharan Africa (all income levels)","Victoria","55.4466","-4.6309","Upper middle income","IBRD",55.1
"1821","SYC",2010,"SC","Seychelles",NA,19953.1605009972,7.67958115183246,195.152173913043,52.319,"Sub-Saharan Africa (all income levels)","Victoria","55.4466","-4.6309","Upper middle income","IBRD",55.37
"1822","SYC",2011,"SC","Seychelles",NA,22556.5825709346,6.83570636200409,190.089130434783,52.611,"Sub-Saharan Africa (all income levels)","Victoria","55.4466","-4.6309","Upper middle income","IBRD",55.46
"1823","SYC",2012,"SC","Seychelles",NA,24251.5239686008,7.97327384120585,191.963043478261,52.915,"Sub-Saharan Africa (all income levels)","Victoria","55.4466","-4.6309","Upper middle income","IBRD",55.56
"1824","SYC",2014,"SC","Seychelles",NA,26518.4603833769,NA,200.879120879121,53.559,"Sub-Saharan Africa (all income levels)","Victoria","55.4466","-4.6309","Upper middle income","IBRD",55.56
"1825","SYR",2002,"SY","Syrian Arab Republic",NA,NA,2.2982499036183,92.4884154967896,52.682,"Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD",53.59
"1826","SYR",2003,"SY","Syrian Arab Republic",NA,NA,3.13651200430135,94.2553461517512,53.049,"Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD",54.19
"1827","SYR",2004,"SY","Syrian Arab Republic",NA,NA,2.89178155188971,96.2679795173503,53.417,"Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD",54.32
"1828","SYR",2005,"SY","Syrian Arab Republic",NA,NA,2.79198384897414,98.7788963338236,53.783,"Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD",54.61
"1829","SYR",2006,"SY","Syrian Arab Republic",NA,NA,2.86104398714238,101.988781789468,54.154,"Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD",54.68
"1830","SYR",2007,"SY","Syrian Arab Republic",NA,NA,3.42167306363866,105.780859289915,54.529,"Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD",54.65
"1831","SYR",2008,"SY","Syrian Arab Republic",NA,NA,3.36774777520908,109.437252232629,54.908,"Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD",54.35
"1832","SYR",2009,"SY","Syrian Arab Republic",NA,NA,3.00179896105732,111.99559464169,55.29,"Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD",54.14
"1833","SYR",2010,"SY","Syrian Arab Republic",NA,NA,2.97315686098309,112.838871644067,55.677,"Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD",54.37
"1834","SYR",2011,"SY","Syrian Arab Republic",NA,NA,2.77585041866153,111.643887164407,56.066,"Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD",54.6
"1835","SYR",2012,"SY","Syrian Arab Republic",NA,NA,2.19336228942383,108.798976202146,56.459,"Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD",54.5
"1836","SYR",2014,"SY","Syrian Arab Republic",NA,NA,NA,102.229924304308,57.255,"Middle East & North Africa (all income levels)","Damascus","36.3119","33.5146","Lower middle income","IBRD",54.5
"1837","TCD",2002,"TD","Chad",NA,917.786318236568,0.0187380680645476,7.14906448538755,21.702,"Sub-Saharan Africa (all income levels)","N'Djamena","15.0445","12.1048","Low income","IDA",30.45
"1838","TCD",2003,"TD","Chad",39.82,1033.54865976096,0.0407726891149809,7.4281416772554,21.735,"Sub-Saharan Africa (all income levels)","N'Djamena","15.0445","12.1048","Low income","IDA",30.53
"1839","TCD",2004,"TD","Chad",NA,1366.93195873672,0.0388961513611351,7.71164072426938,21.768,"Sub-Saharan Africa (all income levels)","N'Djamena","15.0445","12.1048","Low income","IDA",29.67
"1840","TCD",2005,"TD","Chad",NA,1596.68958958526,0.039700605844378,7.99549872935197,21.801,"Sub-Saharan Africa (all income levels)","N'Djamena","15.0445","12.1048","Low income","IDA",30.31
"1841","TCD",2006,"TD","Chad",NA,1599.89127491113,0.0390495006723195,8.27796696315121,21.834,"Sub-Saharan Africa (all income levels)","N'Djamena","15.0445","12.1048","Low income","IDA",30.4
"1842","TCD",2007,"TD","Chad",NA,1640.20258691265,0.0428630111366905,8.56059720457433,21.868,"Sub-Saharan Africa (all income levels)","N'Djamena","15.0445","12.1048","Low income","IDA",30.5
"1843","TCD",2008,"TD","Chad",NA,1667.69739260464,0.0457562743834237,8.84668043202033,21.901,"Sub-Saharan Africa (all income levels)","N'Djamena","15.0445","12.1048","Low income","IDA",30.6
"1844","TCD",2009,"TD","Chad",NA,1694.82157149744,0.0426894145233041,9.14114914231258,21.934,"Sub-Saharan Africa (all income levels)","N'Djamena","15.0445","12.1048","Low income","IDA",30.74
"1845","TCD",2010,"TD","Chad",NA,1884.79582691199,0.0434625491115785,9.44756988564168,21.983,"Sub-Saharan Africa (all income levels)","N'Djamena","15.0445","12.1048","Low income","IDA",30.84
"1846","TCD",2011,"TD","Chad",43.32,1862.35116594718,0.0438304243635328,9.7669250317662,22.048,"Sub-Saharan Africa (all income levels)","N'Djamena","15.0445","12.1048","Low income","IDA",30.94
"1847","TCD",2012,"TD","Chad",NA,1997.4109391126,0.0426815692544472,10.0980503494282,22.129,"Sub-Saharan Africa (all income levels)","N'Djamena","15.0445","12.1048","Low income","IDA",31.02
"1848","TCD",2014,"TD","Chad",NA,2181.8524552441,NA,10.7902263341804,22.341,"Sub-Saharan Africa (all income levels)","N'Djamena","15.0445","12.1048","Low income","IDA",31.02
"1849","TGO",2002,"TG","Togo",NA,990.225218401402,0.239597745730171,94.5471410185696,33.809,"Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA",26.67
"1850","TGO",2003,"TG","Togo",NA,1031.7538869118,0.276938268632579,97.1363485934914,34.265,"Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA",26.77
"1851","TGO",2004,"TG","Togo",NA,1053.61131833745,0.257366421100875,99.8079058650487,34.724,"Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA",26.55
"1852","TGO",2005,"TG","Togo",NA,1070.82674234478,0.239943071435524,102.559643316786,35.185,"Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA",27.1
"1853","TGO",2006,"TG","Togo",42.21,1117.60750406654,0.213027515733557,105.390237175951,35.649,"Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA",27.17
"1854","TGO",2007,"TG","Togo",NA,1142.10215037372,0.239054164953431,108.299577128149,36.116,"Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA",27.33
"1855","TGO",2008,"TG","Togo",NA,1158.45847009205,0.278072116065309,111.28768155911,36.587,"Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA",27.48
"1856","TGO",2009,"TG","Togo",NA,1175.82367943088,0.447485522353672,114.354863026292,37.058,"Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA",27.59
"1857","TGO",2010,"TG","Togo",NA,1204.60489359183,0.408537767505454,117.500478029049,37.533,"Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA",27.68
"1858","TGO",2011,"TG","Togo",46.02,1255.08782504848,0.366913390573117,120.724011766869,38.01,"Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA",27.78
"1859","TGO",2012,"TG","Togo",NA,1304.18797223193,0.320732936125146,124.022448979592,38.493,"Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA",27.91
"1860","TGO",2014,"TG","Togo",NA,1406.76497364097,NA,130.817484831771,39.469,"Sub-Saharan Africa (all income levels)","Lome","1.2255","6.1228","Low income","IDA",27.91
"1861","THA",2002,"TH","Thailand",41.94,8153.16318180025,3.24809930493896,125.539096478694,33.779,"East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD",51.84
"1862","THA",2003,"TH","Thailand",NA,8819.99476226171,3.4647319986743,126.871252128638,35.006,"East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD",52.74
"1863","THA",2004,"TH","Thailand",42.54,9545.99783092758,3.71821547751698,128.020752020983,36.256,"East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD",53.28
"1864","THA",2005,"TH","Thailand",NA,10194.175685498,3.75725125175792,128.920066942003,37.52,"East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD",53.3
"1865","THA",2006,"TH","Thailand",41.82,10977.6117421336,3.8537740210026,129.527855311319,38.804,"East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD",53.5
"1866","THA",2007,"TH","Thailand",39.76,11850.2150887135,3.84762818797457,129.878392608977,40.104,"East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD",51.94
"1867","THA",2008,"TH","Thailand",40.29,12272.7397981566,3.84268428988166,130.073508974535,41.419,"East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD",53.26
"1868","THA",2009,"TH","Thailand",39.75,12257.1361772881,4.06350975970093,130.259345455969,42.744,"East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD",52.76
"1869","THA",2010,"TH","Thailand",39.4,13309.4191973258,4.32719260402113,130.540867897199,44.08,"East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD",53.24
"1870","THA",2011,"TH","Thailand",37.46,13654.2724604328,4.33974920809929,130.953743467283,45.394,"East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD",52.89
"1871","THA",2012,"TH","Thailand",39.26,14853.3296826122,4.54443085915056,131.464953316761,46.682,"East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD",52.83
"1872","THA",2014,"TH","Thailand",NA,15755.0634649584,NA,132.564698858854,49.174,"East Asia & Pacific (all income levels)","Bangkok","100.521","13.7308","Upper middle income","IBRD",52.83
